LAST SEEN   TYPE      REASON              OBJECT                                  MESSAGE
4m56s       Normal    Pulled              pod/fortio-f360d9c7                     Container image "fortio/fortio:1.63.0" already present on machine
4m56s       Normal    Started             pod/fortio-f360d9c7                     Started container fortio-f360d9c7
4m56s       Normal    Created             pod/fortio-f360d9c7                     Created container: fortio-f360d9c7
4m16s       Normal    Scheduled           pod/fortio-1fe09d32                     Successfully assigned minishop/fortio-1fe09d32 to minikube
4m16s       Normal    Created             pod/fortio-1fe09d32                     Created container: fortio-1fe09d32
4m16s       Normal    Pulled              pod/fortio-1fe09d32                     Container image "fortio/fortio:1.63.0" already present on machine
4m15s       Normal    Started             pod/fortio-1fe09d32                     Started container fortio-1fe09d32
4m5s        Normal    Scheduled           pod/fortio-530189d7                     Successfully assigned minishop/fortio-530189d7 to minikube
4m5s        Normal    Pulled              pod/fortio-530189d7                     Container image "fortio/fortio:1.63.0" already present on machine
4m5s        Normal    Started             pod/fortio-530189d7                     Started container fortio-530189d7
4m5s        Normal    Created             pod/fortio-530189d7                     Created container: fortio-530189d7
48s         Warning   FailedCreate        job/hybrid-set-min-high-29487120        Error creating: pods "hybrid-set-min-high-29487120-" is forbidden: error looking up service account minishop/autoscaler-sa: serviceaccount "autoscaler-sa" not found
3m51s       Normal    SuccessfulCreate    cronjob/hybrid-set-min-high             Created job hybrid-set-min-high-29487120
3m26s       Normal    Scheduled           pod/fortio-53e9afd4                     Successfully assigned minishop/fortio-53e9afd4 to minikube
3m25s       Normal    Started             pod/fortio-53e9afd4                     Started container fortio-53e9afd4
3m25s       Normal    Created             pod/fortio-53e9afd4                     Created container: fortio-53e9afd4
3m25s       Normal    Pulled              pod/fortio-53e9afd4                     Container image "fortio/fortio:1.63.0" already present on machine
3m15s       Normal    Scheduled           pod/fortio-68079e5b                     Successfully assigned minishop/fortio-68079e5b to minikube
3m15s       Normal    Created             pod/fortio-68079e5b                     Created container: fortio-68079e5b
3m15s       Normal    Pulled              pod/fortio-68079e5b                     Container image "fortio/fortio:1.63.0" already present on machine
3m14s       Normal    Started             pod/fortio-68079e5b                     Started container fortio-68079e5b
2m33s       Normal    Scheduled           pod/fortio-27b513c9                     Successfully assigned minishop/fortio-27b513c9 to minikube
2m33s       Normal    Pulled              pod/fortio-27b513c9                     Container image "fortio/fortio:1.63.0" already present on machine
2m33s       Normal    Created             pod/fortio-27b513c9                     Created container: fortio-27b513c9
2m32s       Normal    Started             pod/fortio-27b513c9                     Started container fortio-27b513c9
2m22s       Normal    Scheduled           pod/fortio-9be5487d                     Successfully assigned minishop/fortio-9be5487d to minikube
2m21s       Normal    Created             pod/fortio-9be5487d                     Created container: fortio-9be5487d
2m21s       Normal    Started             pod/fortio-9be5487d                     Started container fortio-9be5487d
2m21s       Normal    Pulled              pod/fortio-9be5487d                     Container image "fortio/fortio:1.63.0" already present on machine
99s         Normal    Scheduled           pod/fortio-9f2d4eb3                     Successfully assigned minishop/fortio-9f2d4eb3 to minikube
98s         Normal    Created             pod/fortio-9f2d4eb3                     Created container: fortio-9f2d4eb3
98s         Normal    Started             pod/fortio-9f2d4eb3                     Started container fortio-9f2d4eb3
98s         Normal    Pulled              pod/fortio-9f2d4eb3                     Container image "fortio/fortio:1.63.0" already present on machine
88s         Normal    Scheduled           pod/fortio-360af5cb                     Successfully assigned minishop/fortio-360af5cb to minikube
88s         Normal    Created             pod/fortio-360af5cb                     Created container: fortio-360af5cb
88s         Normal    Pulled              pod/fortio-360af5cb                     Container image "fortio/fortio:1.63.0" already present on machine
87s         Normal    Started             pod/fortio-360af5cb                     Started container fortio-360af5cb
45s         Normal    Scheduled           pod/fortio-46d83715                     Successfully assigned minishop/fortio-46d83715 to minikube
45s         Normal    Pulled              pod/fortio-46d83715                     Container image "fortio/fortio:1.63.0" already present on machine
45s         Normal    Created             pod/fortio-46d83715                     Created container: fortio-46d83715
44s         Normal    Started             pod/fortio-46d83715                     Started container fortio-46d83715
36s         Normal    Scheduled           pod/fortio-e5846cfd                     Successfully assigned minishop/fortio-e5846cfd to minikube
35s         Normal    Pulled              pod/fortio-e5846cfd                     Container image "fortio/fortio:1.63.0" already present on machine
35s         Normal    Created             pod/fortio-e5846cfd                     Created container: fortio-e5846cfd
35s         Normal    Started             pod/fortio-e5846cfd                     Started container fortio-e5846cfd
